ぎらぎら,ずたずた,むくむく,いらいら,ぷりぷり,じわじわ,ばたばた,ぼそぼそ,にこにこ,じりじり,そろそろ,ぼろぼろ,ぶるぶる,もたもた,ずるずる,ばらばら,ぱくぱく,がたがた
['力なく笑う母…。頬はこけ、目ばかりが大きく、ぎらぎらとしている。\n'],['そうこうしている間にも、南方軍集団、中央軍集団はずたずたに切り裂かれていく。\n'],['…それらとはまったく別のものがむくむくと湧き上がってくる。\n'],['あらゆるものにいらいらしてしまう理由には、自分自身の性格や年齢もあるだろうが…\n'],"['このえびのぷりぷりの食感、身のしまったまぐろ…いずれのねたもたまらん。\n', '「美味しい。えびのぷりぷり感が生きてて…。」\n']","['敵の一機がじわじわと後方に迫る。\n', 'あめりか軍は何度も崩壊しかけながらも間に合わせのちーむを編成し粘り強く抵抗するが、どいつ軍戦車隊の破壊力は強大でじわじわとばすとーにゅの中心街へと追いやられていく。\n', 'それでもじわじわと進撃はするが、亀の歩みであった。\n', '戦闘の推移の方は…性能に勝るＴ－３４が、じわじわとＭ４の群れを押し込んでいた。\n', '怒涛のようなそ連第２戦車軍の群れが、じわじわとこちらの前衛を崩しつつあった。\n', '各方面で、戦闘においてはどいつ軍はそ連に対し優位を保っていたが、戦略的には後退を重ね、じわじわと本来の独そ国境付近まで追いやられつつあった。\n', 'あくまで敵に先手を取らせ、ばっくはんどぶろうを要所で浴びせて出血を強いる、その上でじわじわと後退していく…という方針がよいと考える。\n']","['まだ海水の中にいるうちから、ばたばたと米英軍兵士が斃されていく。\n', 'こちらの装甲部隊や、主要都市、工業地帯への空爆は続いていたが、完全に各基地に配備完了したじぇっと戦闘機隊の威力が凄まじく、らんかすたーやＢ－１７がばたばたと墜とされている現状では、どこか及び腰のものにならざるを得なかった。\n', 'あるらんかすたーは主翼を、別のらんかすたーは胴体を砕かれ、ばたばたと墜とされていく。\n', 'そこへ機銃掃射が行われ、砲の周囲の砲兵がばたばた倒れる。\n']",['味気ないすーぷとさらだをどうにかおかず代わりにして、ぱんをぼそぼそと食べる。\n'],['じゅーこふの言葉に、すたーりんは角材をしごきながら答える。顔面は、顔面だけはにこにこと笑みを浮かべていた。\n'],"['そ連側の飽和攻撃にじりじりとどいつ側が押され気味かと思われたころ。\n', 'ＩＳ－２がじりじりと迫ってくる。止めを刺そうというのであろうか。\n']","['その後も数名の幹部党員と会話を交わし、そろそろ別室に引き上げようと思った頃。\n', 'そろそろ…かな。\n', 'そろそろ限界か…！？\n']",['そして、ぼろぼろになりつつも帰路についたらんかすたー隊に…。\n'],['くると・くにすぺる曹長は、ぶるぶる震えながらはっちを閉める。\n'],['「何をもたもたしとるかぶらっどれーの間抜けは！早く進撃させないと機会を逸する！」\n'],['ずるずると車体が傾く。\n'],['８８みり砲が次々と吠え、そ連兵の身体と砲台の部品がばらばらと宙に舞う。\n'],['口をぱくぱくさせるが、言葉が出ない。\n'],['ひむらーが無能ぶりを晒してがたがたになった防衛体制を最速最短で立て直さねばならない。\n']
